@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R2

@attribute ORDER_ID numeric
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
22561,yes,no,yes,no,check,?,5.2007,?,14.5,Wednesday,1,409709,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,12,no,1,33.52,0,0
22562,yes,no,yes,no,check,?,5.2005,?,42.8,Sunday,1,202469,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
22563,yes,no,no,no,debit_note,?,6.2005,yes,26,Thursday,1,609500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22566,yes,no,yes,no,check,?,1.2006,?,53.6,Sunday,2,407162,501371,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
22567,yes,yes,yes,no,debit_card,debit_card,9.2007,yes,17.8,Saturday,1,400578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,0,0,?,?
22568,yes,yes,yes,no,debit_note,?,12.2007,yes,174.69,Saturday,7,206821,206685,309102,202611,407416,402294,408507,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22570,yes,yes,yes,no,credit_card,Visa,2.2007,yes,23.5,Sunday,1,204242,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
22571,no,no,no,no,credit_card,Amex,8.2005,yes,16,Saturday,1,402496,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
22572,no,no,yes,no,credit_card,Visa,11.2006,yes,68.4,Thursday,1,107344,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
22573,yes,no,no,no,credit_card,Eurocard,11.2007,yes,114.3,Friday,4,200959,202496,600476,401216,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
22574,no,no,yes,no,check,?,9.2007,?,52,Tuesday,1,402278,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
22575,yes,no,no,no,credit_card,Visa,12.2005,yes,68.4,Thursday,1,107344,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,27.97,0,0
22577,yes,no,yes,no,check,?,5.2007,?,34.5,Tuesday,1,409006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,6.72,0,0
22578,yes,no,yes,no,debit_note,?,5.2005,no,107.3,Monday,2,403772,109500,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
22582,yes,no,no,no,debit_card,debit_card,2.2005,yes,19.99,Saturday,1,203639,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,3,407.49,0,0
22585,yes,no,no,yes,credit_card,Eurocard,5.2007,yes,30.4,Sunday,2,208499,307699,?,?,?,?,?,?,?,?,no,no,no,no,no,yes,no,no,no,no,no,no,10,no,1,23.74,0,0
22586,yes,no,yes,no,credit_card,Eurocard,9.2007,yes,85.7,Friday,3,407300,204921,200959,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
22588,yes,yes,yes,no,check,?,11.2005,?,80.5,Friday,2,106398,402448,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,22.42,0,0
22589,yes,no,yes,yes,check,?,2.2006,?,39.79,Tuesday,2,206821,500953,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,49.66,0,0
22590,yes,no,yes,no,check,?,3.2006,?,42.8,Monday,1,403772,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,15.64,0,0
22591,yes,no,yes,no,check,?,3.2005,?,55.4,Thursday,2,304258,107359,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,80.08,0,0
22592,yes,no,yes,no,check,?,1.2005,?,41,Sunday,1,503776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
22593,yes,no,yes,no,debit_note,?,7.2007,yes,22.95,Friday,1,406507,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
22594,yes,no,no,no,debit_card,debit_card,8.2005,yes,101,Thursday,2,507344,404258,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,83.4,0,0
22596,yes,no,no,no,credit_card,Eurocard,2.2007,yes,73.8,Sunday,2,405767,406282,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
22599,yes,no,no,no,debit_note,?,9.2006,yes,23.5,Sunday,1,101619,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,40.85,0,0
22600,yes,yes,no,no,debit_card,debit_card,4.2005,yes,153.1,Saturday,5,400147,103639,208777,401856,209386,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,82.78,0,0
22603,yes,no,yes,no,check,?,12.2007,?,16,Saturday,1,202089,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,266.5,0,0
22604,no,no,yes,no,check,?,4.2006,?,17.5,Wednesday,1,102448,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
22605,yes,no,no,yes,credit_card,Amex,11.2006,yes,64.5,Friday,1,407344,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,3,52.56,0,0
22607,no,no,yes,no,debit_note,?,2.2006,yes,100.3,Monday,2,606284,105580,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
22609,no,yes,yes,no,debit_note,?,10.2007,yes,17.8,Sunday,1,205555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,yes,no,no,no,no,no,2,no,1,10.3,1,1
22610,yes,no,yes,no,credit_card,Visa,11.2006,yes,37,Wednesday,1,206504,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,5,no,2,91.22,0,0
22613,no,no,no,no,credit_card,Eurocard,2.2006,yes,20.79,Friday,2,101371,503397,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
22614,yes,no,yes,no,credit_card,Eurocard,8.2007,yes,64.5,Sunday,1,303136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,8,no,1,15.65,0,0
22615,no,no,yes,no,check,?,9.2005,?,34.5,Sunday,1,206398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22617,yes,no,yes,no,check,?,7.2005,?,34.2,Saturday,2,407669,308801,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
22618,yes,no,no,no,credit_card,Eurocard,6.2005,yes,62,Sunday,1,609006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
22619,yes,no,yes,no,check,?,2.2007,?,68.4,Sunday,1,404553,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,yes,0,0,?,?
22621,yes,yes,yes,no,check,?,12.2007,?,34.5,Sunday,1,105431,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
22622,yes,no,no,no,credit_card,Eurocard,8.2006,yes,37,Monday,1,401619,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
22626,yes,yes,no,no,debit_card,debit_card,9.2007,yes,57.8,Friday,1,408397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,8.08,0,0
22629,yes,no,yes,no,check,?,10.2005,?,68.4,Monday,1,107344,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
22630,no,no,yes,no,credit_card,Visa,5.2005,yes,52,Friday,1,506821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,7.35,0,0
22631,yes,yes,yes,no,check,?,8.2007,?,38.19,Monday,2,206858,406859,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
22632,no,no,yes,no,check,?,8.2006,?,18.5,Sunday,1,304485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,30.16,3,3
22633,yes,no,no,no,debit_note,?,9.2005,yes,6.5,Thursday,1,202410,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
22634,yes,no,no,no,credit_card,Eurocard,11.2007,yes,22.59,Wednesday,2,201619,202993,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
22635,yes,yes,yes,no,credit_card,Eurocard,9.2006,yes,12.6,Sunday,1,208499,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
22636,yes,no,yes,no,check,?,5.2007,?,33.8,Saturday,2,202089,408997,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
22637,no,no,yes,no,credit_card,Eurocard,8.2006,yes,112.44,Tuesday,5,207162,406507,600476,104485,406203,?,?,?,?,?,no,no,no,yes,no,no,no,no,no,no,no,no,1,no,2,205.9,0,0
22638,no,no,yes,no,check,?,6.2006,?,23.5,Sunday,1,409121,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,29.59,0,0
22639,yes,no,yes,no,debit_note,?,9.2006,yes,62,Monday,1,603776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,17.36,0,0
22640,yes,no,no,yes,credit_card,Visa,1.2007,yes,5.2,Sunday,1,102496,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,13.62,0,0
22641,yes,no,yes,no,check,?,7.2006,?,17.99,Wednesday,1,207046,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,26.49,0,2
22643,yes,yes,yes,no,check,?,11.2006,?,31.9,Saturday,1,409015,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,38,0,0
22644,yes,no,yes,no,credit_card,Eurocard,11.2007,yes,212.8,Thursday,4,100578,402123,506310,105555,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
22645,yes,no,yes,no,check,?,6.2005,?,45.9,Saturday,2,406507,108499,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,27.04,0,0
22646,no,yes,yes,no,check,?,8.2005,?,12.6,Saturday,1,304258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,12,no,1,7.66,0,0
22647,yes,no,no,no,credit_card,Eurocard,6.2007,yes,23.5,Wednesday,1,504792,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,2,272.66,0,0
22650,yes,no,yes,no,check,?,5.2007,?,51,Saturday,1,208889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,37.75,0,0
22651,yes,no,yes,no,check,?,11.2006,?,34.5,Wednesday,1,300925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
22655,yes,no,yes,no,check,?,2.2006,?,47.49,Wednesday,2,302089,603639,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
22657,yes,no,yes,no,debit_note,?,12.2007,yes,29.99,Thursday,1,405284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,88.86,0,0
22659,yes,no,yes,no,check,?,1.2006,?,34.5,Saturday,1,401564,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,11,no,1,12.96,0,0
22660,yes,no,no,no,credit_card,Eurocard,7.2007,yes,153.4,Friday,3,408500,202090,205284,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,1,12.23,0,0
22663,yes,yes,yes,no,debit_card,debit_card,6.2007,yes,29.5,Saturday,1,200959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,0,0,?,?
22664,no,no,no,no,credit_card,Eurocard,1.2005,yes,5.2,Friday,1,109102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,54.66,0,0
22667,yes,no,yes,no,check,?,12.2005,?,54.5,Tuesday,1,406398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,78.81,0,0
22668,yes,no,yes,no,check,?,3.2006,?,73.8,Saturday,2,409470,405767,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
22669,no,yes,yes,no,check,?,5.2006,?,10.8,Friday,1,202496,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
22670,no,no,no,no,credit_card,Visa,4.2006,yes,29.5,Monday,1,408777,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,16,no,1,10.27,0,0
22671,yes,yes,no,no,credit_card,Eurocard,5.2005,yes,18.2,Tuesday,1,106590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,yes,no,no,no,9,yes,0,0,?,?
22672,yes,no,no,no,debit_card,debit_card,7.2007,yes,64.5,Saturday,1,403546,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,7.41,0,1
22673,yes,no,yes,no,check,?,10.2005,?,66.45,Saturday,2,600124,109121,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
22674,yes,no,no,no,debit_note,?,9.2007,yes,18.2,Saturday,1,103776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,73.33,0,1
22675,no,yes,yes,no,debit_card,debit_card,2.2006,yes,54.5,Sunday,1,407416,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,0,0,?,?
22678,yes,no,yes,no,check,?,6.2005,?,37,Sunday,1,409013,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,8.62,0,0
22679,yes,no,yes,no,debit_card,debit_card,1.2005,yes,9.99,Wednesday,1,200450,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,13.92,0,0
22683,no,no,yes,no,check,?,11.2006,?,68.4,Friday,1,203950,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,53.47,0,0
22684,yes,no,no,no,debit_note,?,6.2007,no,12.6,Tuesday,1,402845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,20.91,0,2
22687,yes,no,yes,no,check,?,8.2006,?,64.5,Monday,1,403546,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,17.68,0,0
22688,yes,no,no,no,credit_card,Visa,11.2006,yes,17.99,Saturday,1,407193,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,55.09,0,0
22690,yes,no,yes,no,credit_card,Eurocard,1.2007,yes,51,Sunday,1,404134,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,60.06,0,0
22691,yes,no,yes,no,check,?,5.2005,?,23.5,Tuesday,1,204765,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,58.77,0,0
22692,yes,no,no,no,credit_card,Visa,1.2006,yes,8.5,Sunday,1,401402,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
22693,no,no,no,no,credit_card,Eurocard,7.2005,yes,32.8,Saturday,1,406282,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22694,yes,no,yes,no,credit_card,Eurocard,11.2007,yes,54.5,Friday,1,406398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,22.82,0,0
22695,yes,no,no,no,credit_card,Eurocard,8.2006,yes,46.5,Saturday,1,102089,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,yes,no,no,no,no,no,14,no,2,196.92,0,0
22697,yes,no,yes,no,credit_card,Visa,7.2007,yes,114.19,Saturday,4,500953,400147,206398,200925,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22700,yes,no,yes,no,debit_note,?,7.2006,yes,23.5,Wednesday,1,504792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
22701,yes,yes,yes,no,debit_note,?,10.2007,yes,23.5,Wednesday,1,207162,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,6.21,0,0
22702,yes,no,yes,no,check,?,7.2005,?,8.5,Friday,1,108997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
22703,yes,no,yes,no,check,?,9.2007,?,17.8,Thursday,1,402243,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22704,yes,no,no,no,credit_card,Eurocard,5.2005,yes,41,Sunday,1,300767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
22706,yes,no,no,no,debit_note,?,7.2007,yes,17.8,Sunday,1,104341,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,14.03,1,2
22707,no,no,yes,no,check,?,3.2007,?,19.99,Saturday,1,408507,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,22.76,0,0
22708,no,no,yes,no,check,?,8.2005,?,100,Monday,4,206959,202611,203772,204242,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
22709,yes,no,yes,no,check,?,7.2006,?,19.99,Sunday,1,204341,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,50.86,0,0
22710,yes,yes,no,no,credit_card,Eurocard,4.2006,yes,29.99,Saturday,1,404341,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,54.24,0,0
22713,yes,no,yes,no,credit_card,Eurocard,9.2007,yes,29.3,Friday,2,200476,300124,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,21.37,0,0
22714,yes,no,yes,no,check,?,1.2007,?,34.5,Friday,1,409006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
22718,yes,no,yes,no,check,?,5.2006,?,80.39,Monday,3,204944,200450,402123,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,8.11,0,0
22719,yes,no,yes,no,check,?,4.2005,?,9.8,Thursday,1,201373,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,26.73,0,0
22722,yes,no,yes,no,check,?,12.2007,?,64.5,Wednesday,1,107317,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,15.1,0,2
22723,yes,no,yes,no,check,?,10.2007,?,18,Wednesday,1,407223,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
22724,yes,no,yes,no,check,?,8.2007,?,26,Wednesday,1,402454,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,10.67,0,3
22725,yes,yes,yes,yes,debit_card,debit_card,7.2006,yes,68.4,Wednesday,1,408289,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,0,0,?,?
22729,yes,no,yes,no,check,?,4.2006,?,56.1,Saturday,2,207570,204944,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,3,43.98,0,0
22731,yes,no,yes,no,check,?,10.2006,?,12.6,Friday,1,201619,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,101.12,0,0
22732,yes,no,yes,no,credit_card,Eurocard,5.2005,yes,9.8,Saturday,1,201373,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,2,137.12,0,0
22733,yes,no,no,no,credit_card,Visa,12.2007,no,29.99,Wednesday,1,500953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22734,yes,no,yes,no,check,?,10.2006,?,46.5,Thursday,1,206959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22736,yes,yes,no,no,credit_card,Eurocard,8.2006,yes,16,Friday,1,408126,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
22737,yes,no,no,no,debit_note,?,11.2005,yes,9.99,Wednesday,1,407703,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
22218,yes,no,yes,no,credit_card,Eurocard,6.2005,yes,43.5,Thursday,1,104159,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,92.44,0,0
22219,no,no,yes,no,check,?,8.2006,?,37,Wednesday,1,405485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,114.6,0,0
22220,yes,no,yes,no,debit_card,debit_card,3.2005,yes,9.8,Tuesday,1,303950,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,7,no,0,0,?,?
22222,yes,no,yes,no,check,?,6.2006,?,29.99,Wednesday,1,404341,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,75.34,0,0
22224,yes,no,yes,no,check,?,9.2005,?,18.5,Friday,1,406897,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,6,no,2,12.3,0,0
22225,yes,no,no,no,credit_card,Eurocard,8.2006,yes,10.8,Saturday,1,209386,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,4,279.8,1,1
22226,yes,yes,yes,no,check,?,4.2007,?,6.5,Friday,1,204485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
22229,yes,no,yes,no,check,?,8.2007,?,78.2,Wednesday,2,505685,206821,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
22230,yes,yes,yes,no,debit_note,?,7.2006,yes,120.8,Sunday,4,404522,107699,602089,201967,?,?,?,?,?,?,no,no,yes,no,no,no,no,no,no,no,no,no,6,no,1,150.32,0,0
22231,yes,no,yes,no,check,?,2.2006,?,16,Sunday,1,308801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,25.96,0,0
22232,yes,no,no,no,debit_note,?,7.2007,yes,16,Thursday,1,407156,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,26.28,0,0
22235,yes,yes,yes,no,check,?,6.2007,?,76.9,Thursday,3,401893,204944,502496,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
22237,yes,yes,yes,no,check,?,2.2007,?,37,Friday,1,406858,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,yes,no,no,no,no,2,yes,0,0,?,?
22238,yes,no,no,no,credit_card,Visa,9.2005,yes,54.5,Saturday,1,209500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,2,42.3,0,0
22240,no,no,no,no,credit_card,Visa,3.2007,yes,42.8,Friday,1,402634,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
22242,yes,no,no,no,credit_card,Eurocard,2.2006,yes,53.99,Monday,2,306858,204077,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,63.74,0,2
22244,yes,yes,yes,no,check,?,9.2007,?,17.8,Saturday,1,109006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,46.52,0,1
22245,yes,no,yes,no,check,?,8.2007,?,46.5,Saturday,1,102089,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
22246,no,yes,yes,no,check,?,7.2006,?,29.5,Sunday,1,408777,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,24.65,0,0
22247,no,yes,yes,no,check,?,4.2005,?,41,Saturday,1,300767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,55.25,0,0
