@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1

@attribute CLASS {no,yes}
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
no,yes,no,yes,no,check,?,9.2006,?,63.95,Saturday,2,406507,208801,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,16.44,0,0
no,no,no,yes,no,check,?,11.2006,?,15.19,Thursday,2,407703,502611,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Eurocard,2.2005,yes,150.5,Monday,3,405958,402448,507699,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,2.2006,?,19.99,Wednesday,1,408507,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,14.74,0,0
no,yes,no,yes,no,check,?,7.2007,?,61.99,Saturday,3,106398,407156,107255,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,10.2006,yes,57.8,Friday,1,408397,?,?,?,?,?,?,?,?,?,no,no,yes,no,no,no,no,no,no,no,no,no,7,no,1,66.14,0,0
no,no,no,yes,no,credit_card,Visa,7.2006,yes,14.5,Friday,1,402469,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,13.08,0,0
no,yes,no,no,no,debit_note,?,4.2006,yes,34.5,Thursday,1,409006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,104.21,0,0
no,yes,yes,no,no,debit_note,?,5.2007,yes,46.4,Sunday,2,209670,404549,?,?,?,?,?,?,?,?,no,no,no,no,no,yes,no,no,no,no,no,no,5,no,1,134.43,0,0
no,no,no,yes,no,check,?,12.2007,?,9.8,Wednesday,1,600578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,no,no,yes,no,check,?,12.2006,?,57.5,Tuesday,2,409513,201893,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,16.25,0,0
no,yes,yes,yes,no,check,?,7.2007,?,17.99,Tuesday,1,204645,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,16.33,1,1
no,yes,no,no,no,debit_card,debit_card,10.2006,yes,5.2,Wednesday,1,400172,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,13.89,0,0
no,yes,no,yes,no,credit_card,Eurocard,2.2006,yes,19.99,Sunday,1,201402,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,10,no,1,10.84,0,1
no,yes,no,yes,no,debit_note,?,2.2006,yes,152.6,Sunday,3,506821,406685,207359,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,1,10.99,0,0
no,yes,no,no,no,debit_note,?,8.2007,yes,18.2,Friday,1,406520,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,34.13,0,0
no,yes,no,yes,no,credit_card,Amex,8.2006,yes,16,Wednesday,1,400767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,yes,no,check,?,9.2006,?,29.99,Saturday,1,407741,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,8.57,0,0
no,no,yes,yes,no,check,?,5.2005,?,41,Monday,1,405767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,no,no,yes,no,check,?,12.2007,?,51,Tuesday,1,407300,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,yes,yes,no,check,?,11.2006,?,99.5,Friday,2,600124,200578,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,yes,no,yes,no,check,?,1.2005,?,37,Wednesday,1,409333,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,5.92,0,0
no,yes,no,yes,no,debit_note,?,5.2006,yes,57.8,Wednesday,1,400914,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,11.46,0,0
no,yes,no,yes,no,check,?,12.2005,?,26,Sunday,1,402454,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
yes,no,no,no,no,credit_card,Visa,8.2007,yes,8.5,Saturday,1,408889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,5.2007,?,57.8,Thursday,1,106821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,no,no,no,no,credit_card,Visa,1.2007,yes,29.99,Sunday,1,405284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
yes,yes,no,yes,no,check,?,5.2005,?,97.89,Saturday,3,107699,301371,300214,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
no,no,no,yes,no,check,?,9.2005,?,52,Wednesday,1,402278,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,9.53,0,0
no,yes,no,no,no,credit_card,Eurocard,8.2007,yes,71.49,Wednesday,3,202243,403203,407703,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,no,check,?,1.2005,?,10.8,Monday,1,206685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
yes,yes,no,yes,no,check,?,7.2007,?,46.5,Sunday,1,202123,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,13.66,0,0
no,yes,yes,yes,no,debit_note,?,10.2006,yes,34.5,Thursday,1,405874,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,yes,no,yes,no,check,?,2.2005,?,54.5,Friday,1,208777,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,35.07,0,0
no,yes,no,no,no,debit_note,?,7.2006,yes,43.5,Tuesday,1,309102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,48.11,0,0
no,yes,no,yes,no,check,?,12.2005,?,64.5,Sunday,1,608801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
no,yes,no,yes,no,check,?,1.2007,?,12.6,Wednesday,1,101967,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,6.2007,?,12.6,Friday,1,401241,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,5,85,0,1
no,no,no,no,no,debit_note,?,9.2007,yes,54.5,Saturday,1,307359,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,yes,no,check,?,6.2007,?,57.8,Saturday,1,401835,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,18,yes,0,0,?,?
no,yes,yes,yes,no,check,?,6.2007,?,19.99,Monday,1,402697,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,1,24.51,0,1
no,yes,no,yes,no,debit_note,?,3.2006,yes,17.99,Wednesday,1,206590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,yes,no,no,no,no,no,6,no,1,40.21,0,0
no,yes,no,yes,no,check,?,8.2005,?,76,Monday,2,100959,603639,?,?,?,?,?,?,?,?,no,no,no,no,no,no,yes,no,no,no,no,no,6,no,1,114.5,0,3
no,no,no,yes,no,credit_card,Visa,6.2006,yes,41,Tuesday,1,405767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,258.08,0,0
no,yes,no,yes,yes,debit_note,?,11.2005,yes,12.6,Saturday,1,101967,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,0,?,?
no,yes,no,yes,yes,check,?,1.2005,?,5.2,Monday,1,406160,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,66.08,0,0
no,yes,no,no,no,credit_card,Visa,12.2005,yes,26,Sunday,1,106398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,8.33,0,0
no,no,yes,no,no,credit_card,Eurocard,4.2007,yes,8.5,Friday,1,400953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,8,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Eurocard,3.2005,yes,42.8,Sunday,1,209121,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2006,?,43.5,Tuesday,1,405643,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,16.16,0,0
no,yes,no,yes,no,check,?,6.2007,?,43.5,Friday,1,309102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,5.2006,yes,23.5,Monday,1,202246,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,no,no,yes,no,check,?,4.2005,?,43.5,Wednesday,1,104159,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,146.67,1,1
no,yes,no,yes,no,credit_card,Eurocard,3.2006,yes,62.79,Saturday,2,500214,305580,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2007,?,52,Tuesday,1,506821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,36.96,0,0
no,no,no,yes,no,check,?,1.2007,?,75,Sunday,3,103639,503639,304077,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,no,2,14,0,1
yes,yes,no,yes,no,check,?,7.2007,?,81.6,Friday,3,206821,603776,600578,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,10.2005,yes,56,Saturday,1,102454,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,5.2006,yes,182.39,Monday,5,507344,401285,409121,402697,400214,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Visa,5.2005,yes,14.5,Monday,1,403397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,54.2,3,3
no,yes,no,no,no,debit_note,?,1.2007,yes,19.99,Sunday,1,204341,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,69.94,0,1
no,yes,no,no,no,credit_card,Visa,10.2005,yes,23.5,Friday,1,204765,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,yes,no,no,credit_card,Eurocard,5.2007,yes,12.6,Friday,1,201619,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,95.52,0,1
no,yes,no,yes,yes,check,?,10.2007,?,12.8,Saturday,1,405555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,check,?,12.2007,?,26,Thursday,1,609500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,99.21,0,0
no,yes,no,yes,no,debit_note,?,2.2006,no,100.69,Friday,5,503397,500214,509500,107359,409709,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,52.14,0,0
no,yes,yes,yes,no,check,?,12.2005,?,23.5,Sunday,1,404371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,no,yes,no,no,credit_card,Eurocard,6.2005,yes,9.8,Sunday,1,105338,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,70.19,0,0
no,yes,no,yes,no,debit_note,?,9.2007,yes,6.5,Monday,1,209725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,5.2007,yes,12.8,Friday,1,201648,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,31.19,0,0
no,yes,yes,yes,no,check,?,12.2006,?,46.5,Thursday,1,206959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,no,no,no,no,debit_note,?,7.2006,yes,41,Friday,1,405767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,2.2006,yes,64.5,Sunday,1,605685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,25.3,1,1
no,yes,no,no,no,debit_note,?,11.2007,yes,40.5,Friday,2,403397,604258,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,no,check,?,12.2007,?,9.99,Monday,1,405580,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,26.62,0,0
no,yes,no,yes,no,check,?,5.2005,?,34.49,Saturday,2,306398,404504,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,2.2006,yes,68.4,Saturday,1,308997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,20.43,1,1
no,yes,no,no,no,credit_card,Eurocard,5.2005,yes,78,Saturday,2,507317,404159,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
no,no,yes,yes,no,check,?,4.2006,?,12.6,Wednesday,1,202448,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,26.21,0,0
no,yes,yes,no,no,credit_card,Visa,1.2005,yes,34.5,Tuesday,1,506590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,85.73,0,0
no,yes,no,yes,no,check,?,6.2007,?,26,Saturday,1,107171,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,yes,no,no,credit_card,Eurocard,4.2006,yes,31.9,Saturday,1,200925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,5,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,7.2005,yes,26,Wednesday,1,402454,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,2,195.3,0,0
no,yes,no,no,no,debit_note,?,4.2005,yes,130.1,Wednesday,3,207359,306284,507046,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,101.12,2,2
no,yes,no,yes,no,check,?,4.2005,?,29.5,Thursday,1,401371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,no,no,no,no,credit_card,Eurocard,9.2006,yes,18,Thursday,1,602089,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,28.02,0,0
no,yes,no,yes,no,check,?,1.2006,?,18.2,Friday,1,106590,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,12,no,1,14.84,0,0
no,no,no,yes,no,debit_card,debit_card,12.2007,yes,74.5,Sunday,2,603950,100767,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,6,no,0,0,?,?
no,yes,yes,yes,no,debit_card,debit_card,3.2007,yes,22.95,Wednesday,1,200214,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,0,0,?,?
no,yes,no,yes,no,check,?,7.2006,?,12.6,Saturday,1,508499,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,19.71,1,1
no,no,no,yes,no,check,?,10.2006,?,51,Thursday,1,406821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,49.61,0,0
no,yes,no,yes,no,credit_card,Eurocard,11.2005,yes,136,Thursday,4,108889,304077,503776,304485,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,89.58,0,0
no,yes,yes,no,no,credit_card,Visa,9.2005,yes,87.3,Saturday,2,105685,207610,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,8,yes,0,0,?,?
no,yes,no,yes,yes,check,?,10.2007,?,9.99,Wednesday,1,101371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,0,?,?
no,yes,no,yes,no,debit_note,?,12.2007,yes,17.8,Sunday,1,402243,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,115.63,0,0
no,yes,no,yes,no,check,?,9.2006,?,18.5,Tuesday,1,209102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,yes,no,yes,no,check,?,8.2006,?,22.5,Wednesday,2,107300,206929,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,no,yes,no,no,credit_card,Eurocard,6.2006,yes,18,Monday,1,200035,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
yes,no,no,yes,no,check,?,7.2005,?,5.2,Tuesday,1,400172,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,19,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,3.2006,yes,34.5,Thursday,1,501511,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,9,yes,0,0,?,?
no,yes,no,yes,no,debit_card,debit_card,10.2007,yes,64.5,Saturday,1,200293,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,9.2006,yes,12.8,Wednesday,1,202845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2005,?,41,Saturday,1,403378,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2005,?,43.5,Friday,1,406774,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,yes,no,yes,no,check,?,11.2005,?,41,Wednesday,1,300767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,check,?,12.2006,?,29.5,Wednesday,1,407364,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,74.85,0,0
no,no,yes,no,no,credit_card,Eurocard,11.2005,yes,46.5,Wednesday,1,403639,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
no,no,no,yes,no,credit_card,Visa,10.2007,yes,14.5,Friday,1,404792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,yes,no,check,?,12.2005,?,78,Monday,2,202246,609121,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,7.2007,yes,10.8,Friday,1,302133,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,no,no,no,no,credit_card,Eurocard,6.2007,yes,62,Sunday,1,603776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,yes,check,?,4.2007,?,68.4,Wednesday,1,107344,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,11,no,1,68.72,0,0
yes,yes,no,yes,no,check,?,1.2005,?,64.5,Saturday,1,308889,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,2,27.14,0,0
no,yes,no,yes,no,check,?,9.2007,?,54.5,Saturday,1,307359,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
no,yes,no,yes,no,check,?,1.2007,?,5.2,Friday,1,406160,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,14.66,0,0
no,no,no,no,no,credit_card,Visa,8.2005,yes,9.8,Tuesday,1,207171,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2005,?,64.5,Monday,1,400802,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,30.27,0,3
no,yes,no,yes,no,check,?,7.2005,?,44.5,Thursday,2,202697,406255,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,78.16,0,0
no,yes,no,yes,no,check,?,3.2005,?,54.5,Monday,1,203367,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,yes,no,yes,no,check,?,9.2006,?,34.5,Sunday,1,108397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,3.2007,yes,94.5,Saturday,2,403203,503950,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,yes,0,0,?,?
no,yes,no,yes,no,check,?,9.2006,?,72.8,Friday,2,503397,603776,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,88.16,0,0
no,yes,no,yes,no,check,?,1.2007,?,89.3,Friday,2,404269,403639,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,yes,yes,no,check,?,2.2005,?,12.6,Tuesday,1,401241,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,8,no,1,37.19,0,0
no,no,no,yes,no,check,?,11.2007,?,96.4,Friday,2,409015,200293,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,4,56,0,0
no,yes,no,yes,no,check,?,3.2007,?,84.29,Saturday,3,406774,402641,208609,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2006,?,34.5,Sunday,1,205580,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,2,195.64,0,0
yes,yes,no,yes,no,check,?,7.2007,?,9.99,Saturday,1,606310,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,no,yes,credit_card,Visa,9.2006,yes,10.8,Wednesday,1,409826,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,20.3,0,0
no,yes,no,yes,yes,check,?,4.2006,?,52,Tuesday,1,507699,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,no,no,yes,no,check,?,4.2005,?,31.9,Wednesday,1,402090,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2006,?,57.8,Monday,1,402123,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,no,no,yes,no,check,?,11.2005,?,57.8,Saturday,1,104077,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,79.06,0,0
no,yes,yes,yes,no,credit_card,Visa,12.2007,yes,113,Thursday,2,404723,100767,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,24.55,0,0
no,yes,no,yes,no,check,?,9.2007,?,37,Tuesday,1,409333,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Eurocard,4.2006,yes,126.3,Thursday,4,203136,206774,406859,404269,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,9.3,1,1
no,yes,no,yes,no,check,?,9.2006,?,37,Monday,1,206504,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
